BOLSIG+ version: 03/2016
Collision input data:
--------------------------------------------------
Ar                                                              
total_cross_sections_paschen_superelastic.txt
--------------------------------------------------
Ar(1s2)                                                         
total_cross_sections_paschen_superelastic.txt
--------------------------------------------------
Ar(1s3)                                                         
total_cross_sections_paschen_superelastic.txt
--------------------------------------------------
Ar(1s4)                                                         
total_cross_sections_paschen_superelastic.txt
--------------------------------------------------
Ar(1s5)                                                         
total_cross_sections_paschen_superelastic.txt
--------------------------------------------------
O2                                                              
o2_cs.txt
--------------------------------------------------
O2(0.98)                                                        
o2_cs.txt
--------------------------------------------------
O2(1.63)                                                        
o2_cs.txt
--------------------------------------------------
H2O                                                             
h2o_and_h_cs.txt
--------------------------------------------------
H                                                               
h2o_and_h_cs.txt
--------------------------------------------------
H(2p)(10.2eV)                                                   
h2o_and_h_cs.txt
--------------------------------------------------
H(2s)(10.2eV)                                                   
h2o_and_h_cs.txt
--------------------------------------------------
Hm                                                              
h2o_and_h_cs.txt
 
 
 
10.13	0.5934E-16
10.55	0.6500E-16
11.02	0.7092E-16
11.54	0.7705E-16
12.12	0.8336E-16
12.78	0.8978E-16
13.52	0.9621E-16
14.37	0.1026E-15
15.33	0.1087E-15
16.44	0.1145E-15
17.70	0.1197E-15
19.14	0.1243E-15
20.80	0.1281E-15
22.70	0.1310E-15
24.88	0.1328E-15
27.38	0.1334E-15
30.25	0.1329E-15
33.55	0.1312E-15
37.35	0.1283E-15
41.74	0.1243E-15
46.84	0.1194E-15
52.80	0.1136E-15
59.81	0.1071E-15
68.12	0.1000E-15
78.06	0.9255E-16
 
 
C7    Ar    Excitation    13.20 eV                              
Energy (eV)	Rate coefficient (m3/s)
0.6677E-01	0.000
0.7373E-01	0.000
0.7971E-01	0.000
0.8557E-01	0.000
0.9166E-01	0.000
0.9805E-01	0.000
0.1048	0.000
0.1123	0.000
0.1204	0.000
0.1295	0.000
0.1404	0.000
0.1538	0.000
0.1708	0.000
0.1932	0.000
0.2228	0.000
0.2614	0.000
0.3100	0.000
0.3686	0.000
0.4352	0.000
0.5075	0.000
0.5838	0.000
0.6618	0.000
0.7414	0.000
0.8229	0.000
0.9069	0.000
0.9948	0.000
1.290	0.7942E-20
1.371	0.9118E-20
1.461	0.1052E-19
1.560	0.1215E-19
1.669	0.1401E-19
1.789	0.1608E-19
1.918	0.1834E-19
2.058	0.2074E-19
2.208	0.2325E-19
2.368	0.2581E-19
2.534	0.2831E-19
2.713	0.3083E-19
2.903	0.3332E-19
3.102	0.3580E-19
3.307	0.3850E-19
3.517	0.4195E-19
3.728	0.4730E-19
3.937	0.5657E-19
4.140	0.7296E-19
4.337	0.1011E-18
4.524	0.1472E-18
4.702	0.2192E-18
4.871	0.3264E-18
5.031	0.4801E-18
5.184	0.6930E-18
5.332	0.9791E-18
5.475	0.1354E-17
5.615	0.1835E-17
5.753	0.2439E-17
5.892	0.3186E-17
6.031	0.4093E-17
6.172	0.5182E-17
6.316	0.6470E-17
6.463	0.7974E-17
6.614	0.9712E-17
6.770	0.1170E-16
6.932	0.1395E-16
7.100	0.1647E-16
7.275	0.1928E-16
7.458	0.2239E-16
7.651	0.2579E-16
7.855	0.2951E-16
8.070	0.3355E-16
8.300	0.3791E-16
8.547	0.4260E-16
8.812	0.4762E-16
9.100	0.5298E-16
9.413	0.5868E-16
9.756	0.6471E-16
10.13	0.7108E-16
10.55	0.7777E-16
11.02	0.8474E-16
11.54	0.9196E-16
12.12	0.9936E-16
12.78	0.1069E-15
13.52	0.1143E-15
14.37	0.1217E-15
15.33	0.1288E-15
16.44	0.1354E-15
17.70	0.1414E-15
19.14	0.1466E-15
20.80	0.1507E-15
22.70	0.1537E-15
24.88	0.1554E-15
27.38	0.1558E-15
30.25	0.1547E-15
33.55	0.1521E-15
37.35	0.1482E-15
41.74	0.1430E-15
46.84	0.1366E-15
52.80	0.1293E-15
59.81	0.1212E-15
68.12	0.1124E-15
78.06	0.1033E-15
 
 
C8    Ar    Excitation    13.23 eV                              
Energy (eV)	Rate coefficient (m3/s)
0.6677E-01	0.000
0.7373E-01	0.000
0.7971E-01	0.000
0.8557E-01	0.000
0.9166E-01	0.000
0.9805E-01	0.000
0.1048	0.000
0.1123	0.000
0.1204	0.000
0.1295	0.000
0.1404	0.000
0.1538	0.000
0.1708	0.000
0.1932	0.000
0.2228	0.000
0.2614	0.000
0.3100	0.000
0.3686	0.000
0.4352	0.000
0.5075	0.000
0.5838	0.000
0.6618	0.000
0.7414	0.000
0.8229	0.000
0.9069	0.000
0.9948	0.000
1.290	0.1123E-19
1.371	0.1294E-19
1.461	0.1496E-19
1.560	0.1729E-19
1.669	0.1992E-19
1.789	0.2282E-19
1.918	0.2594E-19
2.058	0.2922E-19
2.208	0.3259E-19
2.368	0.3597E-19
2.534	0.3921E-19
2.713	0.4241E-19
2.903	0.4550E-19
3.102	0.4853E-19
3.307	0.5183E-19
3.517	0.5622E-19
3.728	0.6337E-19
3.937	0.7624E-19
4.140	0.9952E-19
4.337	0.1399E-18
4.524	0.2064E-18
4.702	0.3101E-18
4.871	0.4642E-18
5.031	0.6839E-18
5.184	0.9860E-18
5.332	0.1389E-17
5.475	0.1911E-17
5.615	0.2574E-17
5.753	0.3398E-17
5.892	0.4403E-17
6.031	0.5609E-17
6.172	0.7036E-17
6.316	0.8701E-17
6.463	0.1062E-16
6.614	0.1281E-16
6.770	0.1528E-16
6.932	0.1805E-16
7.100	0.2112E-16
7.275	0.2452E-16
7.458	0.2825E-16
7.651	0.3233E-16
7.855	0.3678E-16
8.070	0.4162E-16
8.300	0.4688E-16
8.547	0.5259E-16
8.812	0.5878E-16
9.100	0.6551E-16
9.413	0.7281E-16
9.756	0.8074E-16
10.13	0.8936E-16
10.55	0.9872E-16
11.02	0.1089E-15
11.54	0.1199E-15
12.12	0.1318E-15
12.78	0.1446E-15
13.52	0.1583E-15
14.37	0.1729E-15
15.33	0.1884E-15
16.44	0.2047E-15
17.70	0.2217E-15
19.14	0.2392E-15
20.80	0.2571E-15
22.70	0.2753E-15
24.88	0.2933E-15
27.38	0.3111E-15
30.25	0.3283E-15
33.55	0.3446E-15
37.35	0.3599E-15
41.74	0.3738E-15
46.84	0.3862E-15
52.80	0.3969E-15
59.81	0.4058E-15
68.12	0.4128E-15
78.06	0.4177E-15
 
 
C9    Ar    Excitation    13.28 eV                              
Energy (eV)	Rate coefficient (m3/s)
0.6677E-01	0.000
0.7373E-01	0.000
0.7971E-01	0.000
0.8557E-01	0.000
0.9166E-01	0.000
0.9805E-01	0.000
0.1048	0.000
0.1123	0.000
0.1204	0.000
0.1295	0.000
0.1404	0.000
0.1538	0.000
0.1708	0.000
0.1932	0.000
0.2228	0.000
0.2614	0.000
0.3100	0.000
0.3686	0.000
0.4352	0.000
0.5075	0.000
0.5838	0.000
0.6618	0.000
0.7414	0.000
0.8229	0.000
0.9069	0.000
0.9948	0.000
1.290	0.2373E-20
1.371	0.2757E-20
1.461	0.3228E-20
1.560	0.3795E-20
1.669	0.4459E-20
1.789	0.5218E-20
1.918	0.6065E-20
2.058	0.6986E-20
2.208	0.7968E-20
2.368	0.8991E-20
2.534	0.1001E-19
2.713	0.1106E-19
2.903	0.1211E-19
3.102	0.1314E-19
3.307	0.1419E-19
3.517	0.1540E-19
3.728	0.1703E-19
3.937	0.1966E-19
4.140	0.2425E-19
4.337	0.3231E-19
4.524	0.4597E-19
4.702	0.6807E-19
4.871	0.1022E-18
5.031	0.1527E-18
5.184	0.2248E-18
5.332	0.3243E-18
5.475	0.4579E-18
5.615	0.6329E-18
5.753	0.8574E-18
5.892	0.1140E-17
6.031	0.1489E-17
6.172	0.1913E-17
6.316	0.2422E-17
6.463	0.3023E-17
6.614	0.3725E-17
6.770	0.4533E-17
6.932	0.5454E-17
7.100	0.6494E-17
7.275	0.7657E-17
7.458	0.8945E-17
7.651	0.1036E-16
7.855	0.1191E-16
8.070	0.1360E-16
8.300	0.1543E-16
8.547	0.1740E-16
8.812	0.1951E-16
9.100	0.2178E-16
9.413	0.2421E-16
9.756	0.2680E-16
10.13	0.2956E-16
10.55	0.3248E-16
11.02	0.3557E-16
11.54	0.3882E-16
12.12	0.4222E-16
12.78	0.4573E-16
13.52	0.4934E-16
14.37	0.5300E-16
15.33	0.5666E-16
16.44	0.6027E-16
17.70	0.6375E-16
19.14	0.6703E-16
20.80	0.7002E-16
22.70	0.7265E-16
24.88	0.7485E-16
27.38	0.7653E-16
30.25	0.7766E-16
33.55	0.7818E-16
37.35	0.7807E-16
41.74	0.7732E-16
46.84	0.7594E-16
52.80	0.7396E-16
59.81	0.7141E-16
68.12	0.6835E-16
78.06	0.6484E-16
 
 
C10   Ar    Excitation    13.30 eV                              
Energy (eV)	Rate coefficient (m3/s)
0.6677E-01	0.000
0.7373E-01	0.000
0.7971E-01	0.000
0.8557E-01	0.000
0.9166E-01	0.000
0.9805E-01	0.000
0.1048	0.000
0.1123	0.000
0.1204	0.000
0.1295	0.000
0.1404	0.000
0.1538	0.000
0.1708	0.000
0.1932	0.000
0.2228	0.000
0.2614	0.000
0.3100	0.000
0.3686	0.000
0.4352	0.000
0.5075	0.000
0.5838	0.000
0.6618	0.000
0.7414	0.000
0.8229	0.000
0.9069	0.000
0.9948	0.000
1.290	0.1020E-19
1.371	0.1188E-19
1.461	0.1388E-19
1.560	0.1622E-19
1.669	0.1888E-19
1.789	0.2182E-19
1.918	0.2499E-19
2.058	0.2831E-19
2.208	0.3172E-19
2.368	0.3512E-19
2.534	0.3838E-19
2.713	0.4156E-19
2.903	0.4458E-19
3.102	0.4749E-19
3.307	0.5052E-19
3.517	0.5435E-19
3.728	0.6044E-19
3.937	0.7149E-19
4.140	0.9194E-19
4.337	0.1284E-18
4.524	0.1898E-18
4.702	0.2875E-18
4.871	0.4352E-18
5.031	0.6485E-18
5.184	0.9446E-18
5.332	0.1342E-17
5.475	0.1859E-17
5.615	0.2517E-17
5.753	0.3335E-17
5.892	0.4331E-17
6.031	0.5524E-17
6.172	0.6931E-17
6.316	0.8568E-17
6.463	0.1045E-16
6.614	0.1258E-16
6.770	0.1499E-16
6.932	0.1767E-16
7.100	0.2065E-16
7.275	0.2392E-16
7.458	0.2750E-16
7.651	0.3140E-16
7.855	0.3564E-16
8.070	0.4024E-16
8.300	0.4522E-16
8.547	0.5062E-16
8.812	0.5646E-16
9.100	0.6279E-16
9.413	0.6965E-16
9.756	0.7709E-16
10.13	0.8518E-16
10.55	0.9397E-16
11.02	0.1035E-15
11.54	0.1138E-15
12.12	0.1250E-15
12.78	0.1371E-15
13.52	0.1501E-15
14.37	0.1640E-15
15.33	0.1789E-15
16.44	0.1945E-15
17.70	0.2110E-15
19.14	0.2281E-15
20.80	0.2457E-15
22.70	0.2636E-15
24.88	0.2817E-15
27.38	0.2997E-15
30.25	0.3173E-15
33.55	0.3342E-15
37.35	0.3503E-15
41.74	0.3653E-15
46.84	0.3789E-15
52.80	0.3909E-15
59.81	0.4012E-15
68.12	0.4096E-15
78.06	0.4161E-15
 
 
C11   Ar    Excitation    13.40 eV                              
Energy (eV)	Rate coefficient (m3/s)
0.6677E-01	0.000
0.7373E-01	0.000
0.7971E-01	0.000
0.8557E-01	0.000
0.9166E-01	0.000
0.9805E-01	0.000
0.1048	0.000
0.1123	0.000
0.1204	0.000
0.1295	0.000
0.1404	0.000
0.1538	0.000
0.1708	0.000
0.1932	0.000
0.2228	0.000
0.2614	0.000
0.3100	0.000
0.3686	0.000
0.4352	0.000
0.5075	0.000
0.5838	0.000
0.6618	0.000
0.7414	0.000
0.8229	0.000
0.9069	0.000
0.9948	0.000
1.290	0.2673E-20
1.371	0.3100E-20
1.461	0.3617E-20
1.560	0.4227E-20
1.669	0.4929E-20
1.789	0.5718E-20
1.918	0.6582E-20
2.058	0.7507E-20
2.208	0.8474E-20
2.368	0.9464E-20
2.534	0.1043E-19
2.713	0.1141E-19
2.903	0.1237E-19
3.102	0.1331E-19
3.307	0.1429E-19
3.517	0.1547E-19
3.728	0.1721E-19
3.937	0.2017E-19
4.140	0.2549E-19
4.337	0.3484E-19
4.524	0.5054E-19
4.702	0.7560E-19
4.871	0.1137E-18
5.031	0.1692E-18
5.184	0.2471E-18
5.332	0.3529E-18
5.475	0.4925E-18
5.615	0.6728E-18
5.753	0.9004E-18
5.892	0.1183E-17
6.031	0.1527E-17
6.172	0.1940E-17
6.316	0.2430E-17
6.463	0.3003E-17
6.614	0.3665E-17
6.770	0.4424E-17
6.932	0.5283E-17
7.100	0.6249E-17
7.275	0.7326E-17
7.458	0.8518E-17
7.651	0.9828E-17
7.855	0.1126E-16
8.070	0.1282E-16
8.300	0.1452E-16
8.547	0.1635E-16
8.812	0.1833E-16
9.100	0.2047E-16
9.413	0.2277E-16
9.756	0.2523E-16
10.13	0.2789E-16
10.55	0.3075E-16
11.02	0.3381E-16
11.54	0.3709E-16
12.12	0.4060E-16
12.78	0.4434E-16
13.52	0.4831E-16
14.37	0.5252E-16
15.33	0.5696E-16
16.44	0.6163E-16
17.70	0.6651E-16
19.14	0.7159E-16
20.80	0.7685E-16
22.70	0.8227E-16
24.88	0.8784E-16
27.38	0.9352E-16
30.25	0.9931E-16
33.55	0.1052E-15
37.35	0.1111E-15
41.74	0.1170E-15
46.84	0.1230E-15
52.80	0.1288E-15
59.81	0.1346E-15
68.12	0.1403E-15
78.06	0.1457E-15
 
 
C12   Ar    Excitation    13.40 eV                              
Energy (eV)	Rate coefficient (m3/s)
0.6677E-01	0.000
0.7373E-01	0.000
0.7971E-01	0.000
0.8557E-01	0.000
0.9166E-01	0.000
0.9805E-01	0.000
0.1048	0.000
0.1123	0.000
0.1204	0.000
0.1295	0.000
0.1404	0.000
0.1538	0.000
0.1708	0.000
0.1932	0.000
0.2228	0.000
0.2614	0.000
0.3100	0.000
0.3686	0.000
0.4352	0.000
0.5075	0.000
0.5838	0.000
0.6618	0.000
0.7414	0.000
0.8229	0.000
0.9069	0.000
0.9948	0.000
1.290	0.1072E-20
1.371	0.1226E-20
1.461	0.1424E-20
1.560	0.1668E-20
1.669	0.1963E-20
1.789	0.2311E-20
1.918	0.2711E-20
2.058	0.3161E-20
2.208	0.3657E-20
2.368	0.4194E-20
2.534	0.4751E-20
2.713	0.5350E-20
2.903	0.5973E-20
3.102	0.6613E-20
3.307	0.7280E-20
3.517	0.8012E-20
3.728	0.8910E-20
3.937	0.1019E-19
4.140	0.1222E-19
4.337	0.1563E-19
4.524	0.2132E-19
4.702	0.3056E-19
4.871	0.4503E-19
5.031	0.6687E-19
5.184	0.9875E-19
5.332	0.1439E-18
5.475	0.2062E-18
5.615	0.2903E-18
5.753	0.4015E-18
5.892	0.5459E-18
6.031	0.7306E-18
6.172	0.9633E-18
6.316	0.1253E-17
6.463	0.1607E-17
6.614	0.2037E-17
6.770	0.2551E-17
6.932	0.3159E-17
7.100	0.3870E-17
7.275	0.4695E-17
7.458	0.5641E-17
7.651	0.6716E-17
7.855	0.7931E-17
8.070	0.9292E-17
8.300	0.1081E-16
8.547	0.1249E-16
8.812	0.1434E-16
9.100	0.1638E-16
9.413	0.1860E-16
9.756	0.2103E-16
10.13	0.2366E-16
10.55	0.2651E-16
11.02	0.2957E-16
11.54	0.3285E-16
12.12	0.3633E-16
12.78	0.4001E-16
13.52	0.4384E-16
14.37	0.4781E-16
15.33	0.5185E-16
16.44	0.5591E-16
17.70	0.5992E-16
19.14	0.6378E-16
20.80	0.6741E-16
22.70	0.7072E-16
24.88	0.7362E-16
27.38	0.7602E-16
30.25	0.7784E-16
33.55	0.7903E-16
37.35	0.7954E-16
41.74	0.7935E-16
46.84	0.7846E-16
52.80	0.7688E-16
59.81	0.7465E-16
68.12	0.7182E-16
78.06	0.6845E-16
 
 
C13   Ar    Excitation    13.42 eV                              
Energy (eV)	Rate coefficient (m3/s)
0.6677E-01	0.000
0.7373E-01	0.000
0.7971E-01	0.000
0.8557E-01	0.000
0.9166E-01	0.000
0.9805E-01	0.000
0.1048	0.000
0.1123	0.000
0.1204	0.000
0.1295	0.000
0.1404	0.000
0.1538	0.000
0.1708	0.000
0.1932	0.000
0.2228	0.000
0.2614	0.000
0.3100	0.000
0.3686	0.000
0.4352	0.000
0.5075	0.000
0.5838	0.000
0.6618	0.000
0.7414	0.000
0.8229	0.000
0.9069	0.000
0.9948	0.000
1.290	0.1005E-20
1.371	0.1145E-20
1.461	0.1329E-20
1.560	0.1566E-20
1.669	0.1861E-20
1.789	0.2219E-20
1.918	0.2642E-20
2.058	0.3130E-20
2.208	0.3680E-20
2.368	0.4289E-20
2.534	0.4930E-20
2.713	0.5631E-20
2.903	0.6366E-20
3.102	0.7123E-20
3.307	0.7902E-20
3.517	0.8725E-20
3.728	0.9667E-20
3.937	0.1090E-19
4.140	0.1274E-19
4.337	0.1574E-19
4.524	0.2076E-19
4.702	0.2906E-19
4.871	0.4237E-19
5.031	0.6302E-19
5.184	0.9402E-19
5.332	0.1392E-18
5.475	0.2031E-18
5.615	0.2913E-18
5.753	0.4104E-18
5.892	0.5679E-18
6.031	0.7721E-18
6.172	0.1032E-17
6.316	0.1358E-17
6.463	0.1761E-17
6.614	0.2251E-17
6.770	0.2840E-17
6.932	0.3540E-17
7.100	0.4364E-17
7.275	0.5325E-17
7.458	0.6437E-17
7.651	0.7716E-17
7.855	0.9180E-17
8.070	0.1085E-16
8.300	0.1275E-16
8.547	0.1490E-16
8.812	0.1733E-16
9.100	0.2009E-16
9.413	0.2320E-16
9.756	0.2671E-16
10.13	0.3067E-16
10.55	0.3514E-16
11.02	0.4017E-16
11.54	0.4583E-16
12.12	0.5218E-16
12.78	0.5930E-16
13.52	0.6725E-16
14.37	0.7609E-16
15.33	0.8589E-16
16.44	0.9668E-16
17.70	0.1085E-15
19.14	0.1213E-15
20.80	0.1351E-15
22.70	0.1497E-15
24.88	0.1652E-15
27.38	0.1812E-15
30.25	0.1977E-15
33.55	0.2144E-15
37.35	0.2311E-15
41.74	0.2475E-15
46.84	0.2632E-15
52.80	0.2781E-15
59.81	0.2919E-15
68.12	0.3043E-15
78.06	0.3151E-15
 
 
C14   Ar    Excitation    13.44 eV                              
Energy (eV)	Rate coefficient (m3/s)
0.6677E-01	0.000
0.7373E-01	0.000
0.7971E-01	0.000
0.8557E-01	0.000
0.9166E-01	0.000
0.9805E-01	0.000
0.1048	0.000
0.1123	0.000
0.1204	0.000
0.1295	0.000
0.1404	0.000
0.1538	0.000
0.1708	0.000
0.1932	0.000
0.2228	0.000
0.2614	0.000
0.3100	0.000
0.3686	0.000
0.4352	0.000
0.5075	0.000
0.5838	0.000
0.6618	0.000
0.7414	0.000
0.8229	0.000
0.9069	0.000
0.9948	0.000
1.290	0.3883E-20
1.371	0.4541E-20
1.461	0.5342E-20
1.560	0.6290E-20
1.669	0.7383E-20
1.789	0.8612E-20
1.918	0.9955E-20
2.058	0.1139E-19
2.208	0.1287E-19
2.368	0.1438E-19
2.534	0.1585E-19
2.713	0.1730E-19
2.903	0.1870E-19
3.102	0.2005E-19
3.307	0.2141E-19
3.517	0.2301E-19
3.728	0.2537E-19
3.937	0.2946E-19
4.140	0.3697E-19
4.337	0.5044E-19
4.524	0.7348E-19
4.702	0.1108E-18
4.871	0.1681E-18
5.031	0.2523E-18
5.184	0.3709E-18
5.332	0.5326E-18
5.475	0.7460E-18
5.615	0.1021E-17
5.753	0.1367E-17
5.892	0.1793E-17
6.031	0.2309E-17
6.172	0.2924E-17
6.316	0.3646E-17
6.463	0.4481E-17
6.614	0.5435E-17
6.770	0.6513E-17
6.932	0.7720E-17
7.100	0.9057E-17
7.275	0.1052E-16
7.458	0.1212E-16
7.651	0.1386E-16
7.855	0.1572E-16
8.070	0.1772E-16
8.300	0.1984E-16
8.547	0.2210E-16
8.812	0.2450E-16
9.100	0.2702E-16
9.413	0.2968E-16
9.756	0.3247E-16
10.13	0.3539E-16
10.55	0.3844E-16
11.02	0.4160E-16
11.54	0.4486E-16
12.12	0.4820E-16
12.78	0.5157E-16
13.52	0.5494E-16
14.37	0.5826E-16
15.33	0.6148E-16
16.44	0.6452E-16
17.70	0.6731E-16
19.14	0.6978E-16
20.80	0.7186E-16
22.70	0.7347E-16
24.88	0.7457E-16
27.38	0.7510E-16
30.25	0.7505E-16
33.55	0.7439E-16
37.35	0.7313E-16
41.74	0.7131E-16
46.84	0.6896E-16
52.80	0.6613E-16
59.81	0.6288E-16
68.12	0.5928E-16
78.06	0.5542E-16
 
 
C15   Ar    Excitation    13.59 eV                              
Energy (eV)	Rate coefficient (m3/s)
0.6677E-01	0.000
0.7373E-01	0.000
0.7971E-01	0.000
0.8557E-01	0.000
0.9166E-01	0.000
0.9805E-01	0.000
0.1048	0.000
0.1123	0.000
0.1204	0.000
0.1295	0.000
0.1404	0.000
0.1538	0.000
0.1708	0.000
0.1932	0.000
0.2228	0.000
0.2614	0.000
0.3100	0.000
0.3686	0.000
0.4352	0.000
0.5075	0.000
0.5838	0.000
0.6618	0.000
0.7414	0.000
0.8229	0.000
0.9069	0.000
0.9948	0.000
1.290	0.7134E-20
1.371	0.8335E-20
1.461	0.9837E-20
1.560	0.1167E-19
1.669	0.1383E-19
1.789	0.1633E-19
1.918	0.1913E-19
2.058	0.2219E-19
2.208	0.2547E-19
2.368	0.2888E-19
2.534	0.3229E-19
2.713	0.3579E-19
2.903	0.3926E-19
3.102	0.4265E-19
3.307	0.4606E-19
3.517	0.4977E-19
3.728	0.5460E-19
3.937	0.6214E-19
4.140	0.7532E-19
4.337	0.9876E-19
4.524	0.1393E-18
4.702	0.2061E-18
4.871	0.3112E-18
5.031	0.4692E-18
5.184	0.6976E-18
5.332	0.1016E-17
5.475	0.1447E-17
5.615	0.2015E-17
5.753	0.2747E-17
5.892	0.3671E-17
6.031	0.4814E-17
6.172	0.6207E-17
6.316	0.7878E-17
6.463	0.9854E-17
6.614	0.1216E-16
6.770	0.1482E-16
6.932	0.1786E-16
7.100	0.2130E-16
7.275	0.2516E-16
7.458	0.2944E-16
7.651	0.3417E-16
7.855	0.3937E-16
8.070	0.4506E-16
8.300	0.5126E-16
8.547	0.5799E-16
8.812	0.6530E-16
9.100	0.7324E-16
9.413	0.8184E-16
9.756	0.9117E-16
10.13	0.1013E-15
10.55	0.1124E-15
11.02	0.1244E-15
11.54	0.1374E-15
12.12	0.1517E-15
12.78	0.1671E-15
13.52	0.1839E-15
14.37	0.2021E-15
15.33	0.2218E-15
16.44	0.2429E-15
17.70	0.2656E-15
19.14	0.2898E-15
20.80	0.3155E-15
22.70	0.3425E-15
24.88	0.3709E-15
27.38	0.4005E-15
30.25	0.4312E-15
33.55	0.4626E-15
37.35	0.4947E-15
41.74	0.5272E-15
46.84	0.5598E-15
52.80	0.5923E-15
59.81	0.6242E-15
68.12	0.6553E-15
78.06	0.6851E-15
 
 
C16   Ar    Ionization    15.76 eV                              
Energy (eV)	Rate coefficient (m3/s)
0.6677E-01	0.000
0.7373E-01	0.000
0.7971E-01	0.000
0.8557E-01	0.000
0.9166E-01	0.000
0.9805E-01	0.000
0.1048	0.000
0.1123	0.000
0.1204	0.000
0.1295	0.000
0.1404	0.000
0.1538	0.000
0.1708	0.000
0.1932	0.000
0.2228	0.000
0.2614	0.000
0.3100	0.000
0.3686	0.000
0.4352	0.000
0.5075	0.000
0.5838	0.000
0.6618	0.000
0.7414	0.000
0.8229	0.000
0.9069	0.000
0.9948	0.000
1.290	0.1182E-19
1.371	0.1140E-19
1.461	0.1116E-19
1.560	0.1120E-19
1.669	0.1166E-19
1.789	0.1272E-19
1.918	0.1461E-19
2.058	0.1762E-19
2.208	0.2204E-19
2.368	0.2822E-19
2.534	0.3621E-19
2.713	0.4683E-19
2.903	0.6011E-19
3.102	0.7610E-19
3.307	0.9473E-19
3.517	0.1157E-18
3.728	0.1387E-18
3.937	0.1631E-18
4.140	0.1887E-18
4.337	0.2155E-18
4.524	0.2447E-18
4.702	0.2797E-18
4.871	0.3281E-18
5.031	0.4045E-18
5.184	0.5356E-18
5.332	0.7662E-18
5.475	0.1168E-17
5.615	0.1849E-17
5.753	0.2968E-17
5.892	0.4748E-17
6.031	0.7495E-17
6.172	0.1162E-16
6.316	0.1765E-16
6.463	0.2626E-16
6.614	0.3830E-16
6.770	0.5480E-16
6.932	0.7705E-16
7.100	0.1066E-15
7.275	0.1452E-15
7.458	0.1950E-15
7.651	0.2586E-15
7.855	0.3391E-15
8.070	0.4398E-15
8.300	0.5650E-15
8.547	0.7196E-15
8.812	0.9092E-15
9.100	0.1141E-14
9.413	0.1422E-14
9.756	0.1763E-14
10.13	0.2174E-14
10.55	0.2670E-14
11.02	0.3265E-14
11.54	0.3976E-14
12.12	0.4827E-14
12.78	0.5839E-14
13.52	0.7039E-14
14.37	0.8457E-14
15.33	0.1013E-13
16.44	0.1208E-13
17.70	0.1434E-13
19.14	0.1696E-13
20.80	0.1995E-13
22.70	0.2336E-13
24.88	0.2719E-13
27.38	0.3147E-13
30.25	0.3619E-13
33.55	0.4137E-13
37.35	0.4699E-13
41.74	0.5303E-13
46.84	0.5945E-13
52.80	0.6621E-13
59.81	0.7325E-13
68.12	0.8050E-13
78.06	0.8785E-13
 
 
C17   Ar(1s2)    De-excitation    11.83 eV                      
Energy (eV)	Rate coefficient (m3/s)
0.6677E-01	0.3188E-14
0.7373E-01	0.3133E-14
0.7971E-01	0.3067E-14
0.8557E-01	0.2994E-14
0.9166E-01	0.2919E-14
0.9805E-01	0.2843E-14
0.1048	0.2767E-14
0.1123	0.2692E-14
0.1204	0.2616E-14
0.1295	0.2541E-14
0.1404	0.2465E-14
0.1538	0.2389E-14
0.1708	0.2312E-14
0.1932	0.2237E-14
0.2228	0.2164E-14
0.2614	0.2097E-14
0.3100	0.2039E-14
0.3686	0.1994E-14
0.4352	0.1962E-14
0.5075	0.1946E-14
0.5838	0.1942E-14
0.6618	0.1949E-14
0.7414	0.1966E-14
0.8229	0.1989E-14
0.9069	0.2019E-14
0.9948	0.2054E-14
1.290	0.2172E-14
1.371	0.2211E-14
1.461	0.2254E-14
1.560	0.2304E-14
1.669	0.2358E-14
1.789	0.2418E-14
1.918	0.2482E-14
2.058	0.2550E-14
2.208	0.2621E-14
2.368	0.2695E-14
2.534	0.2769E-14
2.713	0.2846E-14
2.903	0.2923E-14
3.102	0.3000E-14
3.307	0.3075E-14
3.517	0.3148E-14
3.728	0.3218E-14
3.937	0.3284E-14
4.140	0.3345E-14
4.337	0.3401E-14
4.524	0.3453E-14
4.702	0.3500E-14
4.871	0.3543E-14
5.031	0.3582E-14
5.184	0.3619E-14
5.332	0.3653E-14
5.475	0.3685E-14
5.615	0.3716E-14
5.753	0.3746E-14
5.892	0.3776E-14
6.031	0.3805E-14
6.172	0.3834E-14
6.316	0.3864E-14
6.463	0.3894E-14
6.614	0.3924E-14
6.770	0.3955E-14
6.932	0.3987E-14
7.100	0.4021E-14
7.275	0.4055E-14
7.458	0.4092E-14
7.651	0.4130E-14
7.855	0.4170E-14
8.070	0.4213E-14
8.300	0.4258E-14
8.547	0.4307E-14
8.812	0.4359E-14
9.100	0.4415E-14
9.413	0.4477E-14
9.756	0.4543E-14
10.13	0.4616E-14
10.55	0.4696E-14
11.02	0.4783E-14
11.54	0.4880E-14
12.12	0.4987E-14
12.78	0.5105E-14
13.52	0.5236E-14
14.37	0.5382E-14
15.33	0.5544E-14
16.44	0.5723E-14
17.70	0.5920E-14
19.14	0.6137E-14
20.80	0.6375E-14
22.70	0.6634E-14
24.88	0.6913E-14
27.38	0.7214E-14
30.25	0.7533E-14
33.55	0.7870E-14
37.35	0.8222E-14
41.74	0.8588E-14
46.84	0.8963E-14
52.80	0.9343E-14
59.81	0.9725E-14
68.12	0.1010E-13
78.06	0.1047E-13
 
 
